Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
0.0438721233407153,0.04490914918549402,0.04388177816961821,0.04385924387602057,0.8234777054281519
0.04793583732320157,0.8094349497478002,0.04753059918051711,0.04757464282547591,0.04752397092300527
0.04268793270133953,0.3257049973673218,0.042728401346581735,0.5452268742282594,0.043651794356497506
0.06245313012625109,0.06255991134577342,0.23891784118683304,0.5736445439628896,0.062424573378252954
0.047995799741296905,0.04655154670791545,0.04690857857123671,0.811833782117277,0.046710292862274023
0.06250877690688417,0.06232447697574464,0.34876713289936956,0.06531072753621996,0.46108888568178175
0.04465508541445756,0.8174319243834545,0.04554217712351021,0.047510685662563154,0.04486012741601463
0.043966270787361345,0.2682162560334474,0.04423523216537809,0.5996694461950306,0.04391279481878248
0.055455126623499586,0.05513169165413734,0.11581050589127566,0.7180366460395589,0.05556602979152846
0.06207124788959138,0.062063218390059974,0.7517339037794291,0.062064458230296826,0.06206717171062271
0.6651548060939532,0.0832420025043964,0.08373705521711133,0.08471209881925323,0.08315403736528602
0.8229981562953526,0.04389645685931071,0.04436549643627703,0.04484727768959902,0.04389261271946072
0.04571146667943467,0.8157430828303979,0.046621929368902845,0.04625261579232929,0.045670905328935224
0.04273003549949726,0.04321033472758706,0.04283650816525007,0.8279016857706865,0.04332143583697925
0.04991788072279807,0.05079589667472541,0.05057358738874707,0.6464697993274329,0.20224283588629668
0.04767589096508546,0.8096985644333774,0.04755122592878435,0.04752912502180063,0.047545193650952236
0.048551581411163926,0.04861114686613014,0.8041704167773635,0.05017273212354878,0.04849412282179361
0.04392571142697785,0.04395370741745552,0.04393219982274435,0.8242836689206678,0.04390471241215442
0.04787790897462958,0.80878491872928,0.04778587193415304,0.04777204981949836,0.04777925054243899
0.044260926176284375,0.8184490438451052,0.04432717041097686,0.04724047974908055,0.04572237981855305
0.5997857361931602,0.1001653223822497,0.1000166969239431,0.10001452073156417,0.1000177237690828
0.7800228772122393,0.054635497431884346,0.05624786629703046,0.054474494688414296,0.05461926437043167
0.047614345685280994,0.3817451221804815,0.0478516936129628,0.049616885226480965,0.4731719532947936
0.04853042800508022,0.8061320214158891,0.048565140355039005,0.04835883604565877,0.04841357417833294
0.05549408054264797,0.42013583678036087,0.05592058792954388,0.4118287307959004,0.0566207639515469
0.051802902593137544,0.05115758057762981,0.05078512703499174,0.7954904091421223,0.05076398065211866
0.2887779232241736,0.04564758045591421,0.04574036677970491,0.5742300712009505,0.04560405833925669
0.06286652494056098,0.7473502927629531,0.06322823660553038,0.06286306612143207,0.06369187956952353
0.0429036833918204,0.519331370635032,0.04346505509140786,0.35138052629966987,0.042919364582070005
0.05004546152999088,0.052232808936724245,0.7985148570980042,0.04970077166615872,0.04950610076912205
0.045673426891435616,0.0454509849688584,0.4262429927280649,0.43500891541932857,0.04762367999231237
0.06489200617875776,0.7484485091128595,0.062284759687242265,0.06250160455485627,0.06187312046628417
0.05395398306593402,0.04762629840321251,0.0477395209817804,0.8029888586096857,0.047691338939387304
0.043930227700549454,0.04426214491454377,0.0440014394737648,0.8238384062726352,0.04396778163850695
0.047657384888689716,0.8097187129395724,0.047551180869574064,0.047527899287485895,0.04754482201467777
0.061873011768615045,0.7579632851843372,0.059871360273224566,0.06156526555071257,0.05872707722311059
0.04743827633738666,0.379930213693591,0.47742175159432576,0.04768682325351916,0.04752293512117762
0.047365302544825884,0.046795514715366894,0.04739219439679212,0.8113394568186547,0.047107531524360334
0.049139477477275956,0.04910927663802389,0.8035305147255101,0.049109834167611735,0.049110896991578376
0.043871183005807834,0.043935947219586144,0.4124061782083688,0.456077638034206,0.043709053532031174
0.045930975861639314,0.8164536271782354,0.045920628438961476,0.04584456588604968,0.045850202635113996
0.04861035848875756,0.052080392874691475,0.049913226659363964,0.8006539845029325,0.048742037474254526
0.04760603150920802,0.047636217437238025,0.0476970922097568,0.5487844409673962,0.308276217876401
0.04604748691491812,0.816129703844201,0.04594941154957209,0.04591141623793757,0.04596198145337127
0.05217771652594272,0.04992324327793848,0.05024414724110326,0.7975862892597656,0.05006860369524996
0.047815678950565585,0.04773732417956634,0.04820666344078994,0.2468287509092694,0.6094115825198086
0.051962297634764114,0.04888428354155611,0.04683982731231848,0.8055537569044536,0.04675983460690761
0.04692062749912958,0.04872703886216975,0.04706047029007608,0.0471493059148606,0.810142557433764
0.04747342774505859,0.049743139824547394,0.8069848628442495,0.0482567792420271,0.04754179034411745
0.05996841936115924,0.06001453270209664,0.05991936831500353,0.06109500733642984,0.7590026722853108
0.05855626023857245,0.058105477155508345,0.059668152957386394,0.05697439773669362,0.7666957119118392
0.06172256814413509,0.7520902385567843,0.06180260011145336,0.061606037547629375,0.0627785556399981
0.14419453359655976,0.04978807510255479,0.7067104851570675,0.04997244403042559,0.04933446211339251
0.04767093879344092,0.6001767702729639,0.047538107414966994,0.047477311113228206,0.2571368724053999
0.8119258613756952,0.04524833738955008,0.04766736854612388,0.04938469556745287,0.04577373712117813
0.7259384692346156,0.0682076157209323,0.06796098336117229,0.06930441913961242,0.06858851254366752
0.5310860596963427,0.32430467423379233,0.048310785053533256,0.048139377096828966,0.04815910391950266
0.046731823730821645,0.8130689176304007,0.04680739015688403,0.04670440942264865,0.04668745905924495
0.0506229593226136,0.05048191607761193,0.796480829010716,0.05062132171247588,0.05179297387658257
0.055438058322455165,0.7770530229917934,0.05566443196182523,0.05618348021107835,0.055661006512847826
0.05599575814526939,0.05618715100243391,0.05578388398740975,0.20132516402761827,0.6307080428372687
0.10002874345202442,0.10001880277708222,0.10002129668458795,0.10111000219533683,0.5988211548909685
0.057976688568371314,0.05769565991515782,0.05794233524156118,0.7687666743028676,0.057618641972042105
0.767901147552293,0.05652748254247957,0.058922870072677866,0.05925324989558057,0.057395249936969046
0.04983232657470081,0.050056803923783456,0.051479316281900514,0.05586605954935602,0.7927654936702592
0.04921982194922412,0.048421022480209186,0.7982044372052416,0.05033428294854219,0.053820435416783
0.060086418963557583,0.3632598666528993,0.46393602288211416,0.05633660695272015,0.05638108454870878
0.10000582838567097,0.10000338067446723,0.10000432180776463,0.10000375922843077,0.5999827099036664
0.04210520017644499,0.04066179480129489,0.04100342609521598,0.041017215629833216,0.8352123632972109
0.08549030842702336,0.0856269916303273,0.08519647501008792,0.6579904165327398,0.08569580839982169
0.05258556359360498,0.053091376756159,0.7859998661829853,0.05410101251302757,0.0542221809542231
0.049296590999109484,0.22656938820716852,0.04880525594688149,0.6268440014964803,0.04848476335036019
0.03775607496647828,0.03821699837422373,0.038079031105083795,0.36270831871527726,0.523239576838937
0.8034131475824505,0.047386759987150494,0.04796557975599909,0.05354510981489607,0.047689402859503655
0.04577046143481291,0.045495362056243493,0.8172745799041394,0.04578261847533736,0.04567697812946696
0.050578634238921096,0.05099500037727153,0.047527085543607295,0.8037643738596006,0.04713490598059942
0.06194109360680913,0.7562526326779012,0.06075610757326034,0.0605054719506048,0.060544694191424504
0.5470576188396501,0.05007099285837203,0.04870146320208021,0.04937632622362514,0.3047935988762727
0.05484928769874131,0.7919934895813016,0.05086525610058499,0.05142209738189616,0.05086986923747591
0.43302375871718113,0.4161278712281604,0.05027534869766025,0.05023558506735727,0.05033743628964093
0.04630317824170299,0.1020781781000726,0.04703608137222982,0.7582416483504396,0.04634091393555506
0.049171254112646376,0.04938334789803662,0.04916332024294383,0.8030977376880235,0.04918434005834964
0.048763895272700204,0.052469288617801715,0.0486301067571258,0.801537412063055,0.048599297289317396
0.0472670651590814,0.04749206921254519,0.04730641248402237,0.810613340929517,0.047321112214833976
0.05311953686661823,0.7869511108737072,0.05311077093962032,0.05347693609026032,0.053341645229793976
0.04440166933152922,0.0446788507332835,0.10067730465538188,0.766302830269387,0.04393934501041848
0.045657396106752686,0.8207286346089321,0.044827252950074094,0.04446968855747959,0.04431702777676164
0.05269771857555216,0.7893738525700513,0.052709626436314834,0.05266008465575112,0.05255871776233058
0.044627295969347815,0.6640303435117656,0.20223551246710358,0.044025909868251674,0.045080938183531497
0.051220561164181444,0.36329241644411053,0.48346592955369344,0.05100571802828648,0.05101537480972808
0.04609094786573719,0.8149138896493817,0.04645348827946565,0.04631065418778601,0.04623102001762943
0.04559459122734601,0.8132970521360599,0.0454173423396303,0.05049256514766065,0.045198449149303134
0.06823178060380057,0.07132467219313117,0.7239995918711585,0.06821504874981546,0.06822890658209423
0.04527224833003151,0.419016319967736,0.04546739884342443,0.444994632350956,0.045249400507852026
0.048417525869414155,0.8053282739404753,0.04834240326731998,0.049474058623341026,0.0484377382994496
0.08588739174880602,0.08314083508634927,0.6623526204122996,0.0856664692976001,0.08295268345494504
0.04260332598542844,0.0436718418764165,0.04268666919143565,0.523872594322882,0.3471655686238374
0.04715037085418241,0.04691175833932639,0.04792448065007296,0.8108417801727046,0.04717160998371344
0.7486031735106917,0.06257356253371167,0.06222753474399493,0.06397132810244965,0.06262440110915196
0.05000910168019352,0.22116369211580436,0.049404958578543094,0.04969308193933828,0.6297291656861207
0.04560596202413849,0.21836400405796355,0.04563555950858168,0.6447209607812968,0.04567351362801949
0.049358804760691974,0.049031161243426075,0.8075337738943136,0.0471872458914804,0.04688901421008811
0.5732272536630315,0.05517987712355563,0.053104357532415214,0.05325014486378265,0.2652383668172152
0.047247625205435885,0.8118636455802279,0.0469730710400586,0.04694925367362451,0.04696640450065302
0.04362508398879452,0.8231677076787712,0.04368054605614734,0.04576064358045178,0.04376601869583509
0.052447329564248746,0.05331343734584391,0.052491351664722616,0.051133149107956265,0.7906147323172285
0.04685234665419302,0.0482260204214028,0.8093068196872034,0.04875713758536576,0.04685767565183493
0.059353670753838836,0.7626301763598957,0.05945376871615023,0.059237280675836106,0.0593251034942789
0.047096808754841436,0.04757751996996128,0.04713355677042194,0.8110983608078005,0.04709375369697494
0.0524912118165467,0.05276057498080806,0.7893783324400311,0.05278620189972886,0.05258367886288524
0.7566922307284542,0.07736801600019932,0.055210416678339286,0.05562979527673183,0.05509954131627544
0.802645004539773,0.04915422543999543,0.04994787079536345,0.04897633735220738,0.04927656187266069
0.05563189964982978,0.05585761702354702,0.776128062069275,0.05697312274665044,0.055409298510697716
0.04711341077527365,0.04842940982242714,0.04597280292023361,0.045701551642742366,0.8127828248393233
0.06374377136105991,0.06319571503679691,0.06357594538805664,0.7465505807661347,0.0629339874479518
0.0476201294291036,0.04819138646401286,0.3621679566448962,0.4939819513576766,0.0480385761043107
0.055780782142190115,0.0551628621190549,0.05575975735246806,0.05706989053199421,0.7762267078542927
0.043708234655655896,0.8241266143019226,0.043891059881285825,0.044446191322008326,0.0438278998391273
0.043765195501565934,0.04407619269145439,0.043743200424893,0.8243793682170272,0.04403604316505938
0.04736623383460197,0.8102765412353446,0.046975429326992314,0.047282085358478824,0.04809971024458226
0.04749132308251023,0.04666070025932161,0.048940635560090484,0.8100649194051199,0.04684242169295784
0.044159617921635794,0.5447444922853047,0.04519014055263419,0.04596718673340547,0.31993856250701985
0.05554756603042582,0.05645989887224468,0.055877258393970695,0.7657559873712074,0.06635928933215143
0.0478327209165366,0.04789794907265762,0.048065194441349386,0.8081336269305335,0.048070508638922725
0.05815729808926055,0.7689073782914877,0.057659145947793776,0.057622052753520434,0.057654124917937595
0.04652915568358525,0.04663191242341736,0.16358346115770384,0.6963196927232602,0.046935778012033295
0.053257537450347586,0.05267683029595724,0.7836905856971748,0.056614774779742194,0.05376027177677823
0.058702288943883706,0.058634623599146195,0.7652900899774618,0.05872532844638426,0.05864766903312394
0.10847352226118472,0.047800916055699486,0.04786341991380235,0.748037772717167,0.047824369052146584
0.7187264741796792,0.04978905477628128,0.050675029029373854,0.04707285828427096,0.13373658373039465
0.04914996541514742,0.051710306995949945,0.800862086944864,0.04924886266915495,0.0490287779748835
0.054950843870851876,0.22845468565808072,0.05442097584631226,0.0543366100115996,0.6078368846131554
0.046727839556957924,0.04667313564855042,0.8127988538080301,0.046702195624456176,0.047097975362005426
0.05848085825115767,0.05844930841810616,0.05906709194126944,0.7654436093527156,0.05855913203675115
0.06781009704956327,0.06705147850843841,0.7262737427569528,0.07157433426160605,0.06729034742343942
0.04867917236936649,0.048225065603259516,0.8058265444186309,0.04859589051074964,0.04867332709799352
0.04290170217564054,0.4952389665944344,0.37579975563722057,0.04320523725138146,0.04285433834132304
0.05559474107527505,0.1836498959119829,0.6484248685197125,0.05674844092997564,0.05558205356305405
0.43630997038014463,0.04805306453697249,0.05005291012398651,0.41757345213173247,0.048010602827163996
0.0465279557457002,0.046495707489610995,0.04616380311285124,0.8139450862331187,0.04686744741871899
0.0468517101242496,0.04703689259363632,0.046921177118356604,0.052350706683041565,0.8068395134807158
0.04557930419591318,0.6261081348801945,0.04564981173543038,0.04632697078517719,0.2363357784032847
0.0470421005763998,0.09526139303357625,0.047042721601492796,0.7634205236981654,0.047233261090365845
0.05107458524851305,0.24807310098070798,0.05174636719783685,0.05128592169061137,0.5978200248823308
0.04752341989266259,0.04706106644921084,0.04674941351209906,0.8118418889758611,0.04682421117016647
0.08433499196227257,0.0841915898125795,0.6590271092074723,0.08692477699675961,0.08552153202091596
0.14011401807453838,0.050102636060030466,0.7077754401872106,0.05158294590868382,0.05042495976953688
0.05078576974671638,0.09310146113638,0.05515325323626342,0.05170375798668368,0.7492557578939565
0.05668647453695312,0.5064635904662581,0.052688858343678174,0.051512565556674966,0.33264851109643556
0.05320683850009087,0.05339509877105885,0.7867548247610049,0.05334726553797076,0.05329597242987463
0.07492913020950473,0.07391306616572671,0.07431437078081658,0.702977860361853,0.07386557248209902
0.05131363114819017,0.051127902951003536,0.7933430670144583,0.05370982547751323,0.0505055734088348
0.04947315158649424,0.04951136515402351,0.801020805396235,0.05047538927517668,0.04951928858807052
0.04881291874194909,0.04987196786153186,0.05033198169494414,0.4707143115009322,0.38026882020064257
0.06984260201607093,0.7192210281739922,0.07126424798427507,0.0698311615299702,0.06984096029569148
0.04504469589881281,0.04598392944195228,0.3580161595793835,0.0458004423379284,0.505154772741923
0.056382340558119824,0.5860645511984262,0.2419961772117075,0.059867614602979,0.05568931642876754
0.05753076562872599,0.17541302485159735,0.05667891076845453,0.6537136230073973,0.05666367574382471
0.10000582838567097,0.10000338067446723,0.10000432180776463,0.10000375922843077,0.5999827099036664
0.04356514235904342,0.22328160601203825,0.04360389444506646,0.044018508257836826,0.645530848926015
0.047447871431404685,0.509724515189455,0.047464795037576904,0.3477823914283164,0.04758042691324695
0.047633062549369436,0.048045553544861605,0.049434427150936246,0.13692173196678142,0.7179652247880511
0.042617297814326084,0.04298184843503099,0.8279092713825835,0.04274240827699562,0.04374917409106381
0.06252603731134918,0.062108206206710564,0.06222741887744241,0.062182020296663545,0.7509563173078344
0.04102635864941581,0.06704935868897972,0.041387825819041844,0.04111094900373422,0.8094255078388284
0.0480171659440346,0.048425860065979195,0.8074798853789151,0.04812373798765765,0.0479533506234133
0.05059278811557889,0.7965665805042405,0.0506411778695129,0.05163753021080829,0.05056192329985947
0.04751122175468847,0.04747752332165085,0.047411806084156106,0.8100307564281894,0.04756869241131507
0.046182169248362215,0.04725364381997211,0.30767421637912085,0.5518660086436779,0.047023961908867144
0.04824089426012333,0.8082368439876149,0.04785091650867525,0.04782611124370209,0.04784523399988459
0.045058235409442954,0.07856090515519958,0.04512798711285946,0.3270877006587366,0.5041651716637614
0.048242654482016915,0.8082477751524669,0.047842325581302206,0.04783053929266307,0.04783670549155073
0.7440260980896188,0.06331140813475074,0.06379634323333194,0.06507457651155371,0.06379157403074466
0.7523214216843673,0.06353573880965926,0.06147435925497359,0.060606328501422245,0.06206215174957753
0.047184515481577996,0.047082782641268514,0.047222193541825816,0.047098359679136614,0.811412148656191
0.04556632307443539,0.8154707481413513,0.045652619043191824,0.047742582866819996,0.045567726874201527
0.04843918512473992,0.47256623155622257,0.3818953765784432,0.049932175322795716,0.04716703141779851
0.054263913859045436,0.05432850491451665,0.7240088320070902,0.054485755042587104,0.11291299417676073
0.04938731282336769,0.049345183051335846,0.05094257968237806,0.8001989335858434,0.050125990857074906
0.04676959532563645,0.047072442154967975,0.047427765556173805,0.8106488161628974,0.04808138080032438
0.047143336205468435,0.21022606824211398,0.04681075223949731,0.04665497216841122,0.649164871144509
0.04708274378915129,0.8119868454673896,0.046987304584855456,0.046940222563340156,0.047002883595263535
0.04955429954043436,0.049476620999862206,0.8020135515082677,0.04947719791493432,0.04947833003650147
0.05852425724105224,0.7639653632225439,0.05875933213941425,0.0603158481613887,0.0584351992356008
0.049227147644565525,0.1702953831015662,0.04935293238936077,0.6813957443385901,0.049728792525917505
0.5994500819191274,0.1000131490868157,0.10001681418097708,0.10050210747097214,0.10001784734210759
0.05084746194184213,0.05243317602155993,0.05361561357178204,0.7902838411090483,0.052819907355767616
0.0496410557646148,0.04987549585033903,0.0506124346956853,0.050996696892994,0.7988743167963669
0.07432519109968644,0.07389254791423938,0.07414368422863939,0.07473443481435321,0.7029041419430816
0.04701870006938543,0.8122439376151666,0.04692298810081899,0.046875764003344256,0.04693861021128499
0.046884361446704645,0.04664850471884339,0.04674070474859236,0.8129997731694154,0.046726655916444065
0.05554272292096692,0.05543229108623472,0.7782081218815814,0.05540654253317219,0.055410321578044895
0.45117875654270356,0.05099756384471993,0.39759449709981315,0.05004018355821496,0.05018899895454831
0.04600620982253671,0.04593558366088281,0.8161847686194925,0.04593615396905347,0.04593728392803444
0.053441025532197386,0.05371230518710556,0.7339257054586363,0.053895141437657126,0.10502582238440356
0.06692585357095991,0.06706073247734019,0.06709042650048566,0.7320223037632086,0.06690068368800563
0.04704686866724914,0.047127492766580036,0.04755621515221772,0.04708423747096507,0.8111851859429882
0.04555009559048037,0.5550669462715055,0.30779597813893367,0.045956344578351294,0.045630635420729
0.05136268143523638,0.7970224191479425,0.050543815900454786,0.05099263473557882,0.05007844878078747
0.050893236218402124,0.05093040711009839,0.7987186363233664,0.04948394582808126,0.04997377452005196
0.047247625205435885,0.8118636455802279,0.0469730710400586,0.04694925367362451,0.04696640450065302
0.05024409969110928,0.049782115087968745,0.050171556603700374,0.053526090608531876,0.7962761380086898
0.795430105344615,0.051334547835534185,0.050971377178983715,0.051315273767956276,0.05094869587291093
0.04996985486250866,0.14772091779604016,0.05241283882801003,0.05078044222527653,0.6991159462881646
0.8004756116532529,0.05097266059203849,0.04926082789545793,0.050467562829327885,0.048823337029922934
0.05551867359666144,0.05553708875919023,0.777410808033272,0.05545110926992703,0.05608232034094925
0.04629648328656274,0.8137710392167271,0.0470309963140215,0.046641696663891424,0.04625978451879732
0.046054212961735744,0.8154575411507242,0.046049288425919606,0.046294287459895674,0.04614467000172477
0.05547765218597692,0.05543437453157914,0.4482755738526056,0.3845587927228572,0.05625360670698107
0.047147918719497986,0.04738301637589397,0.047378108673397056,0.050071870942662945,0.8080190852885482
0.05295209487323704,0.05263365074226261,0.787454319147666,0.05426332723487587,0.05269660800195855
0.0492342144190843,0.049034694814816586,0.05031958844074164,0.4343263882675124,0.417085114057845
0.8146737792561785,0.045714005764961096,0.04661308964665037,0.04774361909808276,0.045255506234127295
0.6522827272860588,0.04728682530499746,0.2079069280385175,0.04634965397027358,0.046173865400152406
0.0488391815210144,0.049072799244385894,0.04904744645796528,0.04884293503221275,0.8041976377444215
0.04777963245488361,0.8094543702924184,0.04755945547752432,0.04765429795240735,0.04755224382276627
0.052366899543559046,0.05228735112239536,0.7898574575600584,0.05295479215606222,0.052533499617924924
0.05411425491351134,0.05404519534658919,0.7852048741947948,0.05321328615798247,0.053422389387122245
0.0482589167357743,0.8078575998087785,0.04795299860213881,0.04796513677025101,0.04796534808305739
0.047118550229102746,0.04756770208792611,0.047443387049218515,0.8104560334372586,0.047414327196493876
0.04833196237713271,0.48973525991684413,0.048174151177131884,0.04810653384231753,0.3656520926865738
0.055245946421859184,0.777998126165458,0.05525416019872035,0.056271551745064693,0.05523021546889773
0.0452579014002212,0.045353142236335055,0.04527643628623042,0.8188246944757478,0.04528782560146549
0.04919519274820347,0.049318842183992274,0.8020750926085111,0.04953188374251367,0.0498789887167795
0.04544694906072144,0.04574298285797934,0.04706404287435206,0.816193923320192,0.045552101886755125
0.04657641419190998,0.8119273839665245,0.04673602771344229,0.04755060947583082,0.047209564652292306
0.08309294658879954,0.08293072196824877,0.08388837426774279,0.6661562373537053,0.0839317198215035
0.04679547822229528,0.04723400938290898,0.046821023417919626,0.8123434759829977,0.046806012993878335
0.04712617540225147,0.04690477461407663,0.04942463144445386,0.8094170486959771,0.047127369843240854
0.06679505866873742,0.06701997344747644,0.06678708645121069,0.06799243834750726,0.7314054430850682
0.04697863248751307,0.047370880444842396,0.3614890646065762,0.4971526254675257,0.04700879699354266
0.04680991299615363,0.04687054818663749,0.3688645364247069,0.49044671761893605,0.047008284773566035
0.059953477742358686,0.7565442481772756,0.06090480888321469,0.0622048637385242,0.06039260145862694
0.4630462237331492,0.058969701654054386,0.05738548885413478,0.05861792660568461,0.36198065915297695
0.04562666050132909,0.8167821279422984,0.045285983539089386,0.047017287469026815,0.045287940548256515
0.047323107952524014,0.80608948608822,0.05028178639892602,0.048612072547378274,0.04769354701295156
0.045923535747879204,0.04587798771546438,0.04591613961179241,0.49114778313055124,0.37113455379431265
