Word,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
iguana,0.0004912698099134892,0.00028527474363415097,0.0003645305489213921,0.0003171588352246167,0.0010309580302706005
iguanas,0.0004912633490299667,0.0002862768931034559,0.0003645270285642985,0.0003171563932073453,0.0021887824555572462
iguanids,0.000491295578672933,0.00028760360121975014,0.0003645445926161835,0.0003171700133219145,0.0010219789460418187
imaging,0.0004912925850726142,0.00028528190920279044,0.0009459858194053765,0.00031717126996113975,0.0003868767727768817
impala,0.0015469632593922633,0.0002852741793829538,0.00036452401141968423,0.00031715324815317843,0.00038685562562780566
indian,0.004033524717916875,0.0009703447244696189,0.0003645735723164131,0.00031719172076181447,0.00038764602980242936
industry,0.0004913147905075558,0.0017163828015987243,0.00036455588065979625,0.0020015108724394833,0.00038689085307463077
infant,0.0004912684381686673,0.0002852753884199929,0.0013846711502166899,0.0003171594846601815,0.0003868616801983944
ingredient,0.0004946099253159461,0.00028531311983829156,0.0007693632780851274,0.0007273220487406961,0.0003869339902611105
inonotus,0.0004912740831593878,0.00028527531473670597,0.00036453449814385154,0.0003171619142682287,0.0008205385396031064
input,0.0004913739674813239,0.0005625722611263778,0.0003645613265040566,0.0003171848565307589,0.0003868961811822709
insect,0.0004912990677632503,0.004787826689556656,0.00036454684036104674,0.0003171708907413665,0.002431414761336624
institute,0.0004913034013320934,0.0006411683105891398,0.0003645507125040106,0.00031717581469270934,0.00038688257765192007
instrument,0.0012601927600966476,0.00028526950671050233,0.00036452435411519726,0.0003171650352806756,0.00038685531774574884
interior,0.0009644783665929892,0.0008501804292012818,0.0011131418449077013,0.000321455709468454,0.00038696895595275013
intrusive,0.0004914299714520523,0.000285329520117171,0.0009963356953194308,0.0003518056437177816,0.0008248705337861386
invertebrates,0.0004914268236690543,0.000493528995193055,0.00036461984709842336,0.0003172348006283604,0.0017986576214010478
island,0.0012242761615128858,0.00028527028291046503,0.0003645257607013127,0.0003171551370693667,0.00038685741614485376
jacket,0.0004968035889459668,0.00028589961370196153,0.003742370895022965,0.001235871949321198,0.00038690854271326955
jaguar,0.0004913589298217497,0.00030983952381452015,0.00036457997607018,0.00031719572852296807,0.0026217900390290722
jeans,0.0004912846997360926,0.0002857863254485693,0.0003645490139049827,0.00031716804854626114,0.0009877265555523955
jellyfish,0.000491276814650265,0.0002852864828303669,0.0003645349799522877,0.00031716587034163665,0.001123382463839467
jewellery,0.0004914306852572866,0.000682230723408938,0.0003646210286133146,0.000837210105285541,0.00098291311562886
jewelry,0.0004912710585385732,0.00028527440740679923,0.00036453344812760913,0.00031715992451206176,0.0010512917964832591
job,0.0004912888716554839,0.00028528106249559314,0.0003645409271052096,0.0008419248664963306,0.00038687581113745577
jungle,0.001334078724814793,0.00028856293964750175,0.0003645572846394521,0.0003181717579087337,0.006760942730636168
kayak,0.0004912867166437713,0.0007559606437155654,0.00036454088844985134,0.00031717176606680563,0.0003868734484940983
kelp,0.0004913758577498966,0.0011334205581941847,0.00036459078527241814,0.0003172040834778073,0.00043607723510751933
kemps,0.0004913913562511837,0.00028531314792693224,0.0005751632994454096,0.000317209976118709,0.0003928855950290026
kernel,0.0004944380717234219,0.0002852871774210277,0.0007965424039922582,0.00031718262471295454,0.000386888646495602
killer,0.000491263234790974,0.00028527197950925623,0.0003645280867199781,0.000317156557453004,0.0011834923041565398
kitten,0.000491285100851385,0.0009161886227256552,0.0003645440766693216,0.000317165775223391,0.00038687049362700336
knee,0.0013322765164066844,0.0002852700176857831,0.0003645272329612015,0.00031715605291426837,0.0003868560049372092
knit,0.0004913357919297611,0.00028631268510631623,0.001132012971310699,0.00125979211834029,0.0003869065735743952
kodiak,0.0004913213635229504,0.0006736472245851769,0.00036456090936727017,0.000317184412465999,0.0003868956684738659
kombu,0.00049143987480977,0.000647170412102002,0.00036462663412110247,0.0003172310981452393,0.0004954845468431592
laboratory,0.0004912794744580934,0.000997289881844947,0.00036453716430686153,0.00031716507236762866,0.0003868678593245114
laceleaf,0.0004912690826841565,0.00028527429873750876,0.0003645302845208966,0.0003171595612592015,0.0009707030338688322
lacustrine,0.0004912738219431832,0.0002852759324731742,0.00036453365113759794,0.0008221452674581248,0.0003869864596149306
lake,0.000491583389469652,0.00028690726912147514,0.0010829002261742572,0.00236507447860369,0.0003868962372480194
lamp,0.0012630316996734008,0.00028528371848569954,0.0003707287575722295,0.0003171689633420507,0.0003868767293369772
land,0.0004913481989758258,0.001251128380457937,0.0003648753735835989,0.0012059818515853138,0.00039017789414423957
landform,0.0004913534438915383,0.0033295201487348017,0.003469552226818577,0.007481268317894654,0.00039437720819287256
landforms,0.0004913025843554812,0.008828512857711477,0.00036525306783904033,0.002699274299227163,0.0003908135197999496
landfowl,0.0004913652120373714,0.00028571948652377594,0.0013893647498408523,0.00031719144117171806,0.0012739459048349846
landmark,0.0004912870414944691,0.0002852795506943904,0.00036454018739698796,0.0007912622357940456,0.00038687320413914995
landscape,0.0005852940890207763,0.006209484387016325,0.002396925629820056,0.0062593558908133114,0.00039042681575634337
lane,0.0004912761105225895,0.0002852768774382628,0.0009092923117116908,0.00031716384271886336,0.0003868669656982702
laptop,0.0004913739674813239,0.0005625722611263778,0.0003645613265040566,0.0003171848565307589,0.0003868961811822709
larch,0.0004912810964384659,0.00028527777481018906,0.00036454215585927924,0.0007733985139029545,0.0003868809056312226
lari,0.000491277058860624,0.00028528088558627364,0.0011358342514232011,0.00031716159023982267,0.00038686479033908286
lava,0.0004912814054864368,0.00028530646095653307,0.0003645377986803854,0.0003243600121064638,0.002854689590390214
lawn,0.0017375221654289256,0.0002852727229668731,0.000364535245238695,0.0003171611602989708,0.00038686446079941046
leaf,0.000491452957164143,0.0005899933465906494,0.0015288726511601624,0.0015040695888336598,0.0010303111351994464
leafcutting,0.0004912534009121224,0.0002852698792660994,0.00036452197980521643,0.0003171523685283927,0.0016458553282747426
leather,0.0013081560771856962,0.0002852706708173699,0.0003645234843493448,0.000317162748176941,0.00038685810819736346
leg,0.0004913324565948175,0.00028529405984911195,0.00036457352748474505,0.00032954206662543943,0.001021130091129601
leisure,0.0013612309781731984,0.0007280744646276668,0.002591095992994992,0.00479401944054968,0.0032042688582629357
lemurs,0.0004912952986681307,0.0011498557455919232,0.00036454386148245416,0.0003171689830246201,0.00038687660395568253
lens,0.003801970203980441,0.0002852968029702897,0.00036456881025414764,0.0007592444893259013,0.00038690425881778343
leopard,0.000491450421587023,0.0004264144104799792,0.0003646291455416278,0.00031995712236293397,0.005991494955476727
life,0.0012209810089542357,0.0002852884486361359,0.0003645541774269496,0.00031718568221923303,0.0015455142191193986
light,0.0004913922497694847,0.0005311070896497441,0.0003645906945577959,0.001608578443120109,0.00038692782951577456
lighting,0.0004915348191490506,0.0002882832005687836,0.0003645741644379992,0.006132754983641993,0.000386865643759753
lightning,0.0004913374658643779,0.00028530146774835113,0.0010866218025782693,0.0008311607057348954,0.0003869035685769282
line,0.0004912971157109584,0.000285282944263465,0.00036454873419126005,0.0010071233614406846,0.0003868801549545766
linens,0.0004912623993660966,0.0002852708652114872,0.0016895695008020965,0.00031715610839145583,0.00038685951841235816
lion,0.0004912564836256073,0.006896662905474826,0.00036452363449835165,0.000317153443619339,0.0003868533324768931
lips,0.0004912979753850883,0.000729928023848616,0.0003645455296116618,0.00031716984652114703,0.0003868815287141813
liquid,0.0004913060301119978,0.00028542157287125326,0.002043704110267079,0.0003174336651070897,0.004189918554979382
list,0.0004913336262028977,0.00028529756470286954,0.0008964025571496388,0.0003173459987614359,0.000824299115886872
litter,0.0004912925264855192,0.0002852819513137852,0.00036454361828391603,0.00031717210882148823,0.0014268063734110595
livestock,0.000491330417176548,0.0008414238695548493,0.0029674495572682993,0.0003171841829189149,0.00039026383925231246
lizard,0.0004912667789327766,0.00028612964595203403,0.00036452889770153125,0.0003171577783121187,0.00158963962130342
loch,0.0004912780965760324,0.00028527697603136304,0.0009018401548886126,0.0003171651480558038,0.0003868665909309507
loggerhead,0.0004913913562511837,0.00028531314792693224,0.0005751632994454096,0.000317209976118709,0.0003928855950290027
logo,0.0004913551058968934,0.0002852979882509592,0.00036457067448393137,0.0008615974428586533,0.001115784205206728
lot,0.0004912790369662591,0.0002852777474205481,0.0003648193971938993,0.0013475722194170815,0.00038993822440699867
love,0.0004912533587365862,0.0002852684235572973,0.0032559706431617937,0.0003171527725048441,0.0003868527582910428
luggage,0.0004913355756823417,0.00030573968948677775,0.00036456806029083315,0.0003171925971068029,0.001854823944742671
lumber,0.0004912905110857556,0.0002852830404277685,0.0003645438132434054,0.0010350865665189198,0.00038693230820703855
luxury,0.000491289541799795,0.00107176436707876,0.0003645396868091442,0.0003171667024354555,0.00038687032418460585
lynxes,0.0015244079264676252,0.0003273580697609303,0.0003645946887593679,0.00031720737906612865,0.0003869338683951554
macaque,0.0004912775795943394,0.0012793692431534748,0.0003645351081357878,0.0003171625586997167,0.0003868683784409221
machine,0.0004913125816620953,0.00376688461730103,0.00036455474022883906,0.002263771146220861,0.00038688933557001764
macro,0.0004913082767982601,0.0036532757264814953,0.0003645529102364851,0.0003171745378900674,0.005183507304779094
macrocystis,0.0004914398748097683,0.0006471704121098086,0.00036462663412110155,0.0003172310981452386,0.0004954845468325759
mahout,0.001237405924292395,0.0002852747553580591,0.0003645304760807899,0.0003171580942812115,0.0003868605475761342
maize,0.0004944380717234219,0.0002852871774210277,0.0007965424039922582,0.00031718262471295454,0.000386888646495602
makeup,0.0012630316996734008,0.00028528371848569954,0.0003707287575722295,0.0003171689633420507,0.0003868767293369772
makhtesh,0.0004912778893092799,0.0002852776675670262,0.0003645356705385685,0.0009222548317964948,0.00038686723691036984
mandrill,0.0004914077992699318,0.00031045457646847115,0.0012768369467754713,0.00031721405675578574,0.00038694329903952567
mansion,0.0004912821278633949,0.0002852777492032925,0.0011510107188652432,0.0003171641791101273,0.00038686937077060007
manufacturer,0.0004912746420701146,0.0002852772556465189,0.0003645335662338868,0.001106102133038361,0.00038686491371452126
marine,0.0004912782933924123,0.0002873354575337578,0.0003667744436428552,0.00031851972740554955,0.014229240626194364
market,0.0004912796651794581,0.0002852779585263158,0.00036453638036183095,0.0007874778530175161,0.0003868695246994303
marsh,0.0005161100052982459,0.00028563291628417133,0.0003645493490345692,0.0037200145259789264,0.00038688282107303016
marsupial,0.0004914094581607842,0.00032313086952135897,0.00036460663088008424,0.0003172163202182418,0.0012599261046736308
mask,0.0012662037309783725,0.00043726345604848106,0.00036466952870956026,0.00031727835528337373,0.0007150549478771169
masque,0.0004915156292989749,0.0004791476659763218,0.0003646522593950689,0.00031725598451770354,0.0006997130740605384
master,0.0015038410443414297,0.0002852737416407076,0.00036453091296876836,0.00031715950696673803,0.0003868620797591239
material,0.0004973842087102317,0.0014581040951559805,0.00036461370575662747,0.0007697605492076536,0.0057329057087701415
mattress,0.0004913888520808887,0.0007958056765151344,0.00040212849694982485,0.0003172116365270936,0.00038693696743330637
meadow,0.0012534174960801656,0.0002898084175141244,0.00036456356791944567,0.0027820284785524834,0.0003869011948819169
medical,0.000491336414446174,0.001512676563173256,0.0014052677477528405,0.00031719117986257983,0.0003869038410211366
medicinal,0.0004912740831593878,0.00028527531473670597,0.00036453449814385154,0.0003171619142682287,0.0008205385396031064
memorial,0.0004913336820157479,0.0011371929639863903,0.000364566390316053,0.0003171899382400919,0.0003869018375611227
menispermaceae,0.0004912711197014989,0.0002852744160693406,0.0003645362828772289,0.0003171617982943458,0.0009568330824546834
mesh,0.0004912778746059361,0.0023506685483010575,0.00036453138033487316,0.0003171595224058565,0.0003868655842110861
metal,0.0004913252436662452,0.0017323177626627124,0.0003645614859634997,0.001651487238112625,0.00038689667386788913
metalworking,0.0004912792898914633,0.0002852815569522892,0.0003645363376109879,0.000880666044330184,0.000386868091546076
meteorological,0.0004913226034987798,0.000286436103341935,0.0010329493672391879,0.0029894512979556764,0.00038689800318682395
metropolis,0.0004912527427298965,0.00028526804177482213,0.002615897791892919,0.0003171522365631307,0.00038685155242750653
metropolitan,0.0004912516520581117,0.0002852679895561248,0.003028169210045765,0.0003171517747867238,0.0003868508313057569
microphone,0.0004912800333384588,0.0002852757494179936,0.0009495383977739438,0.00031716700481986736,0.0003868656040025031
midnight,0.0028989956852366774,0.0002909871800325844,0.0014629869296042995,0.00477635744704058,0.0003869263601398398
migration,0.0018617067856532663,0.00028531182013872994,0.0009152627966412901,0.0003171987168737145,0.001182896842962124
military,0.000491278033365609,0.00028527585284117386,0.00036481811310171695,0.0017187117905468465,0.00038686704904651413
milkweeds,0.0004912690826841565,0.00028527429873750876,0.0003645302845208966,0.0003171595612592015,0.0009707030338688322
mineral,0.0004912745495943849,0.00028527697630102147,0.0011406709424626018,0.00031717102830951916,0.00038686847059955
mining,0.0004935903049960376,0.0002852759044418044,0.00036453231357949856,0.0013969065278194488,0.00038686374057889854
mirror,0.0018842275799649236,0.0010733827164837292,0.0003693250510198888,0.0003171901784475844,0.0003869051910271169
mist,0.000491286826104964,0.0012763651772252792,0.0003649964907471185,0.0003171712638813684,0.0003924172528868112
mixed,0.0004912961987484012,0.00028530104930563944,0.00036454749938789253,0.0011815652565815222,0.0018880853035739213
mixeduse,0.0004912877282946788,0.0002852803414631651,0.0014200180618043805,0.00032455717034874347,0.0003868730713767008
mode,0.0004912846744442329,0.0009051477287628755,0.0003645393167974697,0.00031716787692162904,0.0003868710161112775
model,0.0004912634722786241,0.0002852711184598506,0.00036452878933347166,0.00031715519951226116,0.0021205411840850255
modern,0.0004912777806068286,0.00028527687995908346,0.00036453573554526145,0.0003171703190824635,0.000939383424162579
moles,0.0004913532725484867,0.0013656130069667786,0.00036457727038818243,0.00031719457480200935,0.00038691515759943295
monk,0.0015038410443414297,0.0002852737416407076,0.00036453091296876836,0.00031715950696673803,0.0003868620797591239
monochrome,0.0028419217661958948,0.0031114049468789528,0.0017636406439066493,0.00031721570306191633,0.0013562752241443766
monument,0.0004913847991894153,0.001045006400874353,0.0003645945750574261,0.0012929373227933824,0.0003869332794850371
moon,0.001317780350961287,0.0002852763508504124,0.00036452580593489145,0.00031719301236099657,0.0003868538163610132
moonlight,0.001317780350961287,0.0002852763508504124,0.00036452580593489145,0.00031719301236099657,0.0003868538163610132
morning,0.0014439165362853446,0.0007577614816081808,0.003081511917516752,0.0013392949278490704,0.00038696616043424156
motor,0.0004912738757898542,0.0013453516609526124,0.00036453307205027097,0.00031716568107797256,0.00038686395204520546
motorboat,0.0004913097953536074,0.0007601067651624515,0.000369193018769166,0.00031717352018261163,0.0003868908805786831
motorcycle,0.0004913504474582069,0.0011967625288719743,0.001089320215431498,0.00031719889329673203,0.00038691016427336907
motorcycling,0.0004912820514230477,0.0002852785439392699,0.0011752953895126515,0.0003171671338238601,0.0003868691413023453
mountain,0.0004923934774750046,0.01760259412366564,0.0003724128320220783,0.0003667140208669731,0.0004496176106722924
mountainash,0.0004913374170620097,0.000285296498571713,0.0011291635828749762,0.0007913119798503264,0.0003869094746857385
mountaineer,0.0004912684913740437,0.0002855644892434872,0.0003645315037660079,0.0013699745784839952,0.00038686184761989453
mountaineering,0.0004912684913740437,0.0002855644892434872,0.0003645315037660079,0.0013699745784839952,0.00038686184761989453
mountainous,0.0004912686139254549,0.00931531906515859,0.0003652333334458704,0.00031981522272152394,0.0003870386703855409
moustache,0.0004912647229847876,0.00028527216235348606,0.0003645288169693425,0.00190341287543883,0.0003868588043653323
multimedia,0.0004913183156140923,0.001241939066334921,0.00036455627303684697,0.00031718092332094885,0.0003868940048363636
mural,0.0004912777806068286,0.00028527687995908346,0.00036453573554526145,0.0003171703190824635,0.000939383424162579
murids,0.0004912784671835506,0.00028528423110196565,0.0010175791653460112,0.0003171627771673391,0.00038687269296638595
muroids,0.0004912784671835506,0.00028528423110196565,0.0010175791653460112,0.0003171627771673391,0.00038687269296638595
muscle,0.0004912736624135814,0.0002852750190214915,0.0009688008699459853,0.0003171608895661298,0.0003868661161891606
museum,0.0004913338969349308,0.001125315200182761,0.00036456651901634784,0.00031718637052571065,0.0003869019799722957
mushroom,0.0004912667268342062,0.00028527288162214404,0.00036452932898828143,0.0003171586688873995,0.0022572576683501403
music,0.001175766867365869,0.00028528552494540825,0.00036455102792902266,0.0015567587721292523,0.00038688528587769246
musician,0.0012601927600966476,0.00028526950671050233,0.00036452435411519726,0.0003171650352806756,0.00038685531774574884
mustelids,0.000491289776024612,0.0015372847027254354,0.0003645417555027917,0.00031716743880232833,0.0003878464313755303
nail,0.0004913303542489564,0.00028529605070142894,0.001815773068629452,0.0003171903186016256,0.0009787508755027335
nan,0.0004913305099630872,0.00028529428830022057,0.00036456469079776713,0.00031718498950576604,0.008123139479428942
nap,0.0004913015226163307,0.0017642155053584462,0.00037105395433512214,0.00031822146819041264,0.0003868839884155029
national,0.0004913695952831235,0.0008066056799336305,0.0008425003874350354,0.00031719352914747585,0.0003869132121775469
natural,0.0004977112601307412,0.004461847900652602,0.0010019643280218087,0.004271833086085211,0.007332055155735451
nature,0.0024913912055031275,0.0035373999095218334,0.0036185299019859322,0.0065563473394419725,0.0008260475760009919
naval,0.0011933544967261506,0.0007300038614341083,0.0003693899916401554,0.00031719816222366954,0.00038816906784529297
nebula,0.0013510676110274436,0.0002852747069583565,0.000364529136589216,0.0003194025043916751,0.00038686145491089813
neck,0.0011274641629765091,0.0009423741863779746,0.0009393556967067719,0.0007857172121270864,0.00038699610958352706
necklace,0.0012606763544083762,0.0002852891690150027,0.0003645598284465471,0.0003171804279336888,0.0010101518378892056
necktie,0.0004912800333384588,0.0002852757494179936,0.0009495383977739438,0.00031716700481986736,0.0003868656040025031
neighbourhood,0.0004912822350699253,0.00028592889756099153,0.0008981805530002462,0.000317163984182704,0.0003868705065132217
nest,0.001908902405735931,0.00028527017516977827,0.0003645290594807116,0.00031715445680909906,0.0003868554368656823
net,0.0018026708363916362,0.0018579577496691767,0.0003645939644508316,0.00031721293401157255,0.0003967982312383397
night,0.007255395083965914,0.001063872289281186,0.003852392531082616,0.006490219505658204,0.0003869665076185516
nightclub,0.0004912829175478292,0.00028527775756892156,0.0003645379634978653,0.0008092278858028293,0.0003868700465277966
nightwear,0.0013322765164066844,0.0002852700176857831,0.0003645272329612015,0.00031715605291426837,0.0003868560049372092
nonbuilding,0.0004913336262028977,0.00028529756470286954,0.0008964025571496388,0.0003173459987614359,0.000824299115886872
northern,0.0004914020766065499,0.0002853204515327715,0.0009491293105611387,0.0007250668687152079,0.0007750332087640268
nose,0.0004913576862556969,0.00028530332885621146,0.0010342060408157251,0.0009693783262498397,0.0003869157651102138
nuclear,0.0004912780965760324,0.00028527697603136304,0.0009018401548886126,0.0003171651480558038,0.0003868665909309507
number,0.0004912863463041913,0.00028527937410686803,0.00116357259286769,0.0003171664352489962,0.0003868898668546574
nut,0.0004912935773423335,0.0006812450015047766,0.0003645479356576487,0.00031717963647835733,0.00038687857492255553
oar,0.000491271000826135,0.0019576727554050646,0.00036453275565975524,0.0003171635629912675,0.000389924673251745
object,0.005514214861044939,0.00028527935295341914,0.00036453936045863976,0.0035262522613717503,0.0003868708142235731
ocean,0.0005070194549780642,0.00028845875570797705,0.005094840907768471,0.0010863726575455364,0.006457626932937399
oceanic,0.0004912795585448825,0.00028527889399733214,0.0003645552430892289,0.000877697659616213,0.0003868760001806896
ocellaris,0.000491279272997012,0.00028548551267328255,0.0003645374502936526,0.000317171780772565,0.0009755972102697183
octopus,0.0004914492385421917,0.0010299393761826119,0.0003646325204215765,0.0003172354306364262,0.0005108822125904677
odonata,0.0004912960911381671,0.0008560635810349666,0.0003645477924193202,0.0003171657338957468,0.00038687703512876105
office,0.0004913739674813239,0.0005625722611263778,0.0003645613265040566,0.0003171848565307589,0.0003868961811822709
oldgrowth,0.0004912504979014843,0.00028554010025592567,0.00036452164588556506,0.00031719946243691043,0.002993994547456988
olive,0.0004913913562511837,0.00028531314792693224,0.0005751632994454096,0.000317209976118709,0.00039288559502900257
onepiece,0.0012269064386389802,0.0002853144699041958,0.00036460081107272366,0.0008048697397127577,0.0008133008900980808
ophthalmology,0.0004913291743852164,0.0013634190355164564,0.000364564203095677,0.0003171840218909527,0.00038691023096936854
orange,0.0016753626783402647,0.001413826525864867,0.002526938874206332,0.0019084166223312386,0.0003913798267825016
orangutan,0.0004912793682877956,0.0016172334876562752,0.0003645366119487765,0.000317163021433857,0.0003868679529983253
orchids,0.0004912690826841565,0.00028527429873750876,0.0003645302845208966,0.0003171595612592015,0.0009707030338688322
orthoptera,0.0004912874804273358,0.000856668933441245,0.0003645391774914904,0.00031716654223552825,0.00038687679292639986
otter,0.0004913017878641938,0.0013495871688382587,0.000364548583317327,0.0003171726399442787,0.00038950330410008764
outcrop,0.000491295244126936,0.0002903817383922094,0.00036644034697095343,0.005002860100542335,0.00038750154928083057
outdoor,0.0004913370249509536,0.0010918549224191957,0.0003645687254584861,0.004072343817810321,0.00039413751316872835
outer,0.0005232688616316533,0.0002852836345404873,0.0003645441356341505,0.002668757021444466,0.00038687777739057595
outerwear,0.0004913352231157194,0.00028529242402470427,0.0016430337211658832,0.0008511093165578314,0.00038691045182115674
overhead,0.0004912971157109584,0.000285282944263465,0.00036454873419126005,0.0010071233614406846,0.0003868801549545766
overpass,0.0004912689893633744,0.0002852743686804003,0.0009306666406989861,0.0003171593265025663,0.0003868662343984777
owl,0.0004912909555639988,0.0002852773781952883,0.0010185805403422614,0.00031716182408516295,0.00038686646397439534
oystercatchers,0.0015293207233490543,0.00028527009864726376,0.0003645266040878973,0.00031715336250378754,0.0003868541333182099
pack,0.0017018578018870643,0.00028552527420211887,0.0023956613754257286,0.0003184229771977489,0.0003868845971196866
pad,0.000491311520447746,0.000766864888857031,0.000364560248599722,0.000317176692713834,0.0003868939332853175
paddle,0.0004912715154923682,0.00118184444856301,0.00036453133498401966,0.0003171639025335952,0.0003868627122530483
paint,0.000491345365791071,0.0002852999324851804,0.0008980038921629059,0.0003172001114560126,0.0009055530533080816
painting,0.0004912781108693478,0.0002852766854891273,0.0010778036312895955,0.00031716564558255785,0.00038686718363053807
pajamas,0.0013322765164066844,0.0002852700176857831,0.0003645272329612015,0.00031715605291426837,0.0003868560049372092
palm,0.0011478292743984163,0.0014762597526797915,0.0003646097820051241,0.00034277291143560844,0.0003869505339463427
panda,0.0004912781068385405,0.003798361210887465,0.00036453496924045744,0.0003171626147242054,0.00039491899090264847
panorama,0.0004912807477870004,0.00028901935769115085,0.002230840752639043,0.00031716933254179105,0.0003868674374141503
panthera,0.000491272033595119,0.00909937601789539,0.0003645320851374938,0.0003173176371502521,0.00039033600718865833
pants,0.0012820246266473955,0.00028529179707114803,0.00036456435832140385,0.000780121007865233,0.0003868964603633434
paper,0.0004913488589333172,0.0002853004861582839,0.0017638659888301958,0.0003171948622014928,0.0017198062585987491
parachute,0.0004912841548406344,0.0007721396375187866,0.00036453929566530955,0.0003171762387057286,0.0003868790794879321
parachuting,0.0004912838123451693,0.001184371845702181,0.0003645405878088992,0.0003207235073673147,0.00038687436295095775
paragliding,0.0004912841548406344,0.0007721396375187866,0.00036453929566530955,0.0003171762387057286,0.0003868790794879321
parasitism,0.0004913001066092109,0.003350562696477939,0.0003645481524544278,0.0003171714606166827,0.0020626927457217943
park,0.0023272095291826957,0.00075978614140143,0.000797255078020773,0.0003172139631958192,0.0003869429876208032
parking,0.0004913207189399131,0.0005767330909406525,0.0003645595672930372,0.0003171859737106779,0.00038689364048745086
party,0.0004912675033323371,0.00028527228192597057,0.00036452975229059353,0.0013242411105462493,0.00038686015852343683
pass,0.000491269665527219,0.0002853874002025039,0.0003645323715672043,0.0003171595255544574,0.000872864584905397
passenger,0.0011855365805871923,0.0006515919436330753,0.00036458482145591565,0.0003172031757878363,0.00038692064665997656
passerine,0.0004913222941460072,0.00028528465160622564,0.00036532396133292215,0.0008196395714947873,0.0003868850285934441
pasture,0.0004961002875736707,0.0003057278418067238,0.0010469319669895497,0.0003172392911253008,0.00038694117684106005
paw,0.0004912892102846969,0.003542102533357805,0.0003645420360482178,0.00032086307759533186,0.00038688086195521877
pedestrian,0.0004913495454263575,0.00028529769097150837,0.001005540418893182,0.0027688841034705447,0.0003903359687067345
penguin,0.0004912614756605001,0.00028527086000480805,0.0024115751133873824,0.0003171547640952294,0.0003868558676147972
people,0.00266639231517149,0.00028691302854044076,0.002836382110436703,0.006227405013879876,0.0005240079490179857
perchlike,0.0004913042333324255,0.0002852853945720555,0.00036455008881383877,0.00031717384079633877,0.000911009489096771
peregrine,0.001209192624272857,0.00028527252593454016,0.0003645321392170202,0.0003171576926044844,0.0003868599530553538
perennial,0.0004913790352015549,0.00028530965396052373,0.0003645892762337905,0.0007547257999712344,0.0015822096847196972
performance,0.000491261575459397,0.00028527087483988734,0.00036452584109637537,0.0016395975279797292,0.0003868579566987581
performing,0.001052148428892747,0.0002853112355944109,0.000893944918455808,0.003437655290485205,0.0003892798976222007
person,0.0004913273842683238,0.00028529131257719987,0.00036519939416338224,0.0006973904419938704,0.0003868973799490137
personal,0.0011332059464426178,0.0008972558796854263,0.00036459453670890127,0.0016927816699592174,0.0003905535512035581
pest,0.0004913726130473677,0.004275625882307537,0.0007824653286235738,0.00031720181534506986,0.0024528731277748367
pet,0.0004912975559649695,0.0007446170720189014,0.0003645422479584061,0.00031716629026145546,0.0003868723934610657
petal,0.0004913245935275569,0.00028529144968149654,0.00036455998735840454,0.0013674891862127906,0.0009076798756609924
phasianidae,0.0004913967302054608,0.00028751432092492883,0.00038227336099495727,0.0003172060958976897,0.0017351504801860157
phenomenon,0.0008151173497636144,0.004722596925427942,0.0019497932881645016,0.007551386461142696,0.00039171127954013387
phoenicopterus,0.0004912790760523334,0.00028527642987613664,0.0009837030525466234,0.00031716061342570106,0.0003868665878202113
photo,0.0004924261703687909,0.006347423685611155,0.005204345260075424,0.001870876691460769,0.0016725319023857678
photograph,0.0004912667707922993,0.00028527233227893927,0.0016857780663282257,0.0003171569353965879,0.0003868567172029635
photography,0.0018363247967867658,0.004702148684325314,0.002039569907578616,0.0003232180146156087,0.0069718780362049365
physical,0.000491265853411063,0.00028527329854318096,0.00036453011412649624,0.0013111098446141045,0.00038685866882134766
piciformes,0.001461617676091721,0.0002852728143848716,0.0003645246095792361,0.00031715552585791733,0.0003868593941764793
picture,0.0009858861086123587,0.00028529600878159127,0.0011487533214169531,0.0003171839647783599,0.00038689925440787824
piercing,0.0004913657715418051,0.0007015479612021492,0.00036458425566774174,0.00031719874219825813,0.0011697120437170036
pig,0.0004912952204515403,0.0009364089801535899,0.00036455040134795454,0.00031717058419024623,0.0003868782716511957
pigeons,0.000491464329346878,0.0010347237239330673,0.00039701253152763714,0.0003172315124624815,0.00038697172526243226
pilot,0.0004912843885512564,0.0002852791664526758,0.00036453923575061357,0.0009562450464622405,0.0003868711853466797
pine,0.0004912953776736405,0.00028563080449823045,0.0008921575449096308,0.0003171660773787305,0.00038687266080342524
pink,0.0012151283405405756,0.00028530898943962806,0.0015321197623715864,0.000818953381773628,0.00038692849390939963
pinniped,0.0004912989003036362,0.00028703126628169763,0.0030293084565706937,0.0003194068509566206,0.00038687478537683496
pipe,0.0004912686302946088,0.002400280616135586,0.0003645302860910268,0.00031716094636443417,0.00038686169760758125
plain,0.0004962207722348946,0.00030439561698011587,0.0009347770826057712,0.001822661171626245,0.0003886631083568336
planet,0.0004912847837329695,0.0002852767930499705,0.0003645349289023279,0.0008525639868943657,0.000386864956631338
plant,0.0026811808187454295,0.0002873360339556211,0.0017386407324017335,0.0030253423888543813,0.0030735736514635064
plantation,0.0042832684587224565,0.0002856257462561269,0.0003645791857666772,0.0015388991217701329,0.0008043792424288057
plants,0.0004912708769459235,0.0002852726191832219,0.00036453060227980275,0.0013407829353541758,0.00038686063687981483
